UserID,Age,Gender,Location,Item Name,Brand,Price,Rating,Number of Reviews,Purchase History,Search History,Wishlist,Cart Items,Click History,Transaction No.,Transaction Date
User17,54,Female,Brazil,Bag,"Fox, Williams and Olson",442.01,3.8,869,True,False,True,True,True,658,2023-01-22 00:00:00
User13,26,Female,UK,Headphones,Merritt-Steele,130.35,2.6,707,False,True,False,False,True,659,2023-07-03 00:00:00
User16,18,Male,Japan,Sunglasses,"Wolf, Herring and Jones",458.89,4.6,672,False,True,False,False,False,660,2022-03-03 00:00:00
User10,58,Male,New Zealand,Bag,Patterson-Cooper,403.33,3.2,567,False,False,False,False,False,661,2023-01-06 00:00:00
User13,48,Female,UK,Perfume,Lara-Rogers,87.39,1.3,827,False,False,False,True,True,662,2022-12-16 00:00:00
User5,20,Female,UK,Smartphone,"Adams, Prince and Singh",372.19,1.5,556,False,False,False,True,False,663,2023-11-14 00:00:00
User9,50,Male,Japan,Smartphone,Smith-Perkins,305.78,2.2,120,True,True,True,True,True,664,2022-12-12 00:00:00
User19,52,Female,India,Laptop,Green LLC,428.72,3.8,192,False,False,True,True,True,665,2022-06-14 00:00:00
User7,50,Female,UAE,Watch,"Steele, Lopez and Alvarez",435.51,4.4,502,True,True,True,False,False,666,2023-01-10 00:00:00
User20,24,Male,UK,Smartphone,"Lewis, Trujillo and Allen",172.32,4.5,325,True,True,True,False,False,667,2022-07-03 00:00:00
User7,34,Female,Singapore,Sunglasses,Young Group,64.54,2.7,241,False,False,True,True,False,668,2022-04-29 00:00:00
User19,48,Male,Australia,T-Shirt,Hall Group,446.25,3.7,588,False,False,True,True,False,669,2022-10-05 00:00:00
User16,62,Female,Spain,Bag,"Frank, Taylor and Salas",302.46,1.6,958,False,True,False,True,True,670,2023-12-24 00:00:00
User11,35,Male,UAE,Sunglasses,Cunningham-Wilcox,233.89,2.8,892,False,True,False,True,True,671,2022-05-28 00:00:00
User3,46,Female,UAE,Shoes,"Morris, Martin and Gutierrez",19.48,4.5,784,True,True,True,True,False,672,2022-01-10 00:00:00
User11,29,Male,Canada,Headphones,Baker-Barry,261.52,3.4,662,False,True,False,False,True,673,2022-11-06 00:00:00
User20,39,Male,Italy,Jeans,"Lopez, Brewer and Garcia",86.26,2.2,219,False,False,False,True,False,674,2023-12-21 00:00:00
User6,61,Female,Switzerland,Watch,Robinson Group,486.91,3.0,700,True,False,False,True,True,675,2023-06-13 00:00:00
User2,40,Female,India,Shoes,Torres and Sons,200.89,3.3,370,True,True,True,False,False,676,2023-08-14 00:00:00
User3,35,Male,Singapore,Jeans,"Reed, Shepard and Marshall",123.54,1.0,972,True,True,False,True,False,677,2022-11-16 00:00:00
User1,27,Male,Belgium,Jeans,Thornton Ltd,435.64,3.1,908,False,False,True,True,True,678,2023-11-30 00:00:00
User15,52,Female,UK,Smartphone,Mcintyre-Freeman,240.31,3.0,382,True,False,True,True,True,679,2022-02-02 00:00:00
User10,57,Male,Canada,Smartphone,Mccann Ltd,325.12,2.6,715,False,False,True,False,True,680,2023-06-22 00:00:00
User6,18,Female,Spain,Shoes,Jackson-Noble,118.13,4.8,131,True,False,False,False,False,681,2023-02-26 00:00:00
User16,54,Male,Canada,Laptop,"Gonzales, Coleman and Lopez",236.55,2.9,669,True,False,True,False,False,682,2023-10-07 00:00:00
User8,39,Female,Australia,Smartphone,White-Gilmore,138.3,3.0,36,True,False,False,True,True,683,2022-07-30 00:00:00
User18,36,Female,Canada,T-Shirt,Adams-Lee,412.98,1.7,930,False,False,False,False,True,684,2023-08-26 00:00:00
User19,49,Male,France,Shoes,"Schwartz, Gutierrez and Keller",45.25,4.9,592,True,False,False,True,True,685,2022-10-14 00:00:00
User1,29,Male,New Zealand,Jeans,Hensley Inc,259.51,3.7,379,False,True,False,False,True,686,2023-06-14 00:00:00
User2,33,Female,Brazil,Jeans,Johnson-Cummings,264.2,2.4,947,True,True,False,False,False,687,2022-01-28 00:00:00
User17,55,Male,Japan,Perfume,Sullivan-Christensen,74.73,1.8,579,True,False,False,True,False,688,2022-11-07 00:00:00
User15,31,Female,Japan,Smartphone,"Williams, Reed and Brown",338.07,2.9,426,False,False,True,False,False,689,2023-12-28 00:00:00
User8,33,Female,UAE,Headphones,"Garner, Owen and Hamilton",432.93,1.8,303,False,True,False,False,True,690,2022-03-08 00:00:00
User8,38,Male,Italy,Smartphone,"Franklin, Garcia and White",422.45,1.0,640,True,True,True,True,True,691,2022-04-09 00:00:00
User10,39,Male,Japan,Headphones,"Pratt, George and Mcdaniel",437.16,2.5,604,True,False,True,False,True,692,2023-06-27 00:00:00
User17,55,Male,France,Perfume,"Williams, Mills and Nguyen",374.16,1.8,330,False,True,False,True,False,693,2023-02-06 00:00:00
User19,42,Male,USA,Bag,"Hanson, Fisher and Williams",201.15,1.2,126,False,True,False,False,False,694,2023-11-22 00:00:00
User4,49,Female,India,Bag,Sanchez Ltd,313.39,3.2,295,True,True,False,True,True,695,2023-04-08 00:00:00
User8,21,Male,Brazil,Smartphone,Merritt Group,60.85,2.3,104,True,True,False,False,False,696,2022-08-27 00:00:00
User4,39,Male,Singapore,Jeans,Fernandez PLC,252.39,1.2,504,False,True,False,True,False,697,2022-10-09 00:00:00
User2,64,Male,Italy,Sunglasses,Lee-Neal,119.04,2.9,373,False,True,True,False,False,698,2023-04-27 00:00:00
User13,43,Female,Switzerland,Bag,Perry Ltd,101.78,2.2,555,True,True,True,False,True,699,2023-04-11 00:00:00
User16,38,Male,UAE,Jeans,"Perez, Adams and Burch",33.35,2.9,562,True,False,True,False,True,700,2023-05-26 00:00:00
User20,55,Female,New Zealand,Smartphone,"Mercado, Williams and Hill",133.8,2.4,890,True,True,True,False,False,701,2022-01-07 00:00:00
User17,48,Male,Brazil,Perfume,Lambert-Soto,369.09,2.9,908,False,False,True,False,False,702,2022-02-01 00:00:00
User12,33,Male,Italy,Laptop,Cole-Haas,459.19,2.9,539,False,True,True,True,False,703,2022-03-02 00:00:00
User2,53,Female,Greece,Shoes,"Young, Bray and Hammond",455.34,3.5,190,True,False,False,True,False,704,2023-06-03 00:00:00
User2,42,Male,Japan,Headphones,Davis-Jones,20.57,3.5,758,False,False,True,True,False,705,2022-03-02 00:00:00
User1,47,Female,Japan,Perfume,Morgan and Sons,129.06,2.5,441,False,True,True,True,False,706,2023-07-08 00:00:00
User12,37,Male,UAE,Laptop,Rogers Ltd,119.68,2.1,417,False,True,True,False,True,707,2023-05-13 00:00:00
User6,28,Male,Russia,Jeans,Gibbs-Hernandez,140.53,3.6,329,True,False,True,False,True,708,2022-12-04 00:00:00
User20,40,Female,Italy,Watch,Soto-Hughes,352.5,1.5,344,True,False,True,True,True,709,2023-09-30 00:00:00
User1,30,Male,Australia,Shoes,Stephens-Steele,430.34,3.7,848,True,False,True,False,False,710,2023-05-16 00:00:00
User18,46,Female,Russia,Shoes,"Vazquez, Miller and Rice",290.11,4.8,495,True,False,False,True,False,711,2022-06-01 00:00:00
User11,55,Female,Argentina,Watch,Glover-Frye,22.0,5.0,6,True,False,True,True,False,712,2022-12-23 00:00:00
User20,65,Female,Australia,Smartphone,"Jimenez, Cobb and Krause",332.2,2.8,751,True,False,True,False,False,713,2023-09-29 00:00:00
User9,54,Male,India,Sunglasses,"Martin, Anderson and Davis",59.46,4.0,860,False,True,True,False,True,714,2023-11-08 00:00:00
User13,49,Male,New Zealand,T-Shirt,Smith-Johnson,118.75,3.9,563,True,False,False,False,True,715,2023-10-24 00:00:00
User4,62,Male,India,T-Shirt,"Smith, Schmidt and Williams",370.99,2.7,947,True,False,False,True,True,716,2022-10-31 00:00:00
User19,52,Male,India,Smartphone,Cox-Ruiz,352.8,1.2,511,False,True,True,True,True,717,2023-03-01 00:00:00
User5,45,Female,UAE,Jeans,Carroll-Ruiz,338.27,3.1,549,False,True,False,False,True,718,2022-09-28 00:00:00
User20,36,Female,Belgium,Bag,"Hunt, Gamble and Dunlap",181.61,3.1,132,True,False,False,True,False,719,2023-02-02 00:00:00
User6,55,Male,Russia,Perfume,Holmes-Johnson,67.57,4.2,483,True,False,False,False,False,720,2022-01-09 00:00:00
User10,39,Male,Belgium,Jeans,Holt-Ramirez,54.06,4.8,353,True,False,True,True,True,721,2022-12-16 00:00:00
User13,25,Male,UK,Sunglasses,Lane-Brown,176.67,1.9,284,False,True,False,False,False,722,2023-08-04 00:00:00
User16,57,Male,Belgium,Smartphone,Williams-Johnson,235.77,4.4,938,True,True,False,True,False,723,2022-08-14 00:00:00
User9,56,Female,Australia,Bag,Robinson PLC,276.9,4.0,861,True,True,True,False,False,724,2022-07-24 00:00:00
User11,29,Female,Switzerland,Shoes,"Tyler, Hernandez and Leblanc",149.84,2.0,304,False,False,True,True,False,725,2022-01-16 00:00:00
User13,29,Male,Belgium,Perfume,"Jones, Campbell and Love",200.63,2.2,175,True,True,True,True,True,726,2023-12-01 00:00:00
User20,41,Female,Argentina,Perfume,Nguyen Ltd,165.35,2.9,644,True,False,False,True,False,727,2023-06-10 00:00:00
User12,56,Male,Canada,Headphones,Robertson-Wagner,161.62,1.8,65,False,False,False,False,True,728,2023-08-23 00:00:00
User10,62,Male,Japan,Perfume,Rangel Inc,156.24,2.2,765,True,True,False,True,True,729,2022-08-20 00:00:00
User12,41,Female,Belgium,Jeans,Baxter-Richardson,494.58,4.9,798,True,False,False,False,False,730,2023-08-29 00:00:00
User13,65,Male,India,Perfume,"Carey, Barton and Garcia",257.34,1.5,957,True,True,True,True,True,731,2023-07-15 00:00:00
User6,63,Female,France,Headphones,Long-Webster,257.91,1.3,430,True,False,True,False,True,732,2023-03-19 00:00:00
User17,41,Male,Russia,Shoes,Serrano Inc,73.03,1.1,492,False,True,False,False,False,733,2023-12-27 00:00:00
User6,23,Male,Switzerland,Shoes,"Esparza, Herring and Thornton",172.32,4.5,529,False,True,True,True,True,734,2022-06-15 00:00:00
User10,43,Male,Spain,T-Shirt,Waters PLC,97.75,2.8,698,True,True,False,False,True,735,2023-02-08 00:00:00
User17,50,Female,Greece,Laptop,Bennett PLC,146.47,2.1,935,False,True,False,True,False,736,2023-05-21 00:00:00
User20,47,Female,Brazil,T-Shirt,Rogers-Weaver,455.32,3.6,554,True,True,True,False,True,737,2023-11-01 00:00:00
User4,48,Male,Singapore,Bag,Davidson and Sons,258.43,4.3,903,True,True,False,True,False,738,2022-04-21 00:00:00
User20,39,Female,Australia,Smartphone,"Brown, Allen and Parks",327.49,4.7,485,True,False,True,False,True,739,2023-10-20 00:00:00
User8,40,Female,USA,Headphones,"Sanchez, Johnson and Moses",84.36,2.7,591,False,True,False,True,True,740,2022-04-05 00:00:00
User3,21,Female,Spain,Laptop,Garcia Inc,224.52,1.9,400,True,False,False,True,True,741,2022-01-15 00:00:00
User14,57,Male,Spain,Shoes,Young Inc,326.99,4.6,451,False,False,False,False,False,742,2022-01-23 00:00:00
User20,53,Male,Russia,Jeans,"Ball, Curtis and Reid",473.75,3.3,370,False,True,False,True,False,743,2023-06-11 00:00:00
User8,51,Female,Greece,Smartphone,Martinez Inc,160.87,3.8,991,True,False,True,True,False,744,2023-10-30 00:00:00
User11,55,Male,Switzerland,Bag,Martin and Sons,433.91,4.9,892,True,False,True,True,False,745,2022-06-01 00:00:00
User16,46,Male,Greece,Sunglasses,Ramos-Montgomery,81.21,2.9,354,False,False,True,True,False,746,2022-07-22 00:00:00
User8,64,Female,Canada,Laptop,Hernandez-Green,210.18,3.2,655,True,False,True,False,True,747,2022-08-08 00:00:00
User20,46,Male,Switzerland,Perfume,Houston-Jones,223.65,2.9,758,True,True,True,True,True,748,2022-12-01 00:00:00
User6,38,Female,Spain,T-Shirt,Morgan-Campbell,175.11,3.8,191,False,True,False,False,False,749,2022-09-23 00:00:00
User7,37,Male,Japan,Smartphone,"Smith, Smith and Lee",116.49,2.0,179,False,False,False,False,False,750,2022-01-07 00:00:00
User16,38,Female,Greece,Bag,Johnson PLC,39.99,3.0,412,False,False,False,True,False,751,2023-12-22 00:00:00
User11,28,Male,Switzerland,Headphones,"Cordova, Kane and Patterson",238.95,2.3,779,False,True,True,False,False,752,2022-03-12 00:00:00
User15,26,Male,Australia,Laptop,Smith-Weaver,136.19,2.6,917,False,False,False,True,True,753,2023-08-06 00:00:00
User14,38,Female,Canada,Headphones,Anderson Ltd,493.43,3.8,951,True,True,False,False,True,754,2022-10-07 00:00:00
User2,32,Female,India,T-Shirt,Griffin-Moore,330.71,1.9,610,False,False,False,False,True,755,2023-01-17 00:00:00
User2,32,Male,France,Sunglasses,Jenkins-Harris,490.38,2.4,564,True,True,True,True,False,756,2023-09-03 00:00:00
User19,25,Female,Brazil,Jeans,Avila LLC,197.47,4.6,467,False,True,False,True,True,757,2023-03-24 00:00:00
User10,32,Male,Russia,Bag,Davis-Stafford,404.01,1.3,361,False,True,True,False,True,758,2023-05-06 00:00:00
User15,62,Female,USA,Perfume,Murray-Garcia,378.39,2.1,284,True,True,True,False,True,759,2022-08-19 00:00:00
User14,62,Male,Canada,Laptop,Rivera PLC,143.83,3.9,616,True,True,True,False,False,760,2023-01-22 00:00:00
User9,42,Male,India,Shoes,Larson-Johnson,102.85,3.2,585,False,True,False,True,False,761,2023-12-16 00:00:00
User9,38,Male,Canada,Watch,Wilson-Scott,117.44,4.1,81,True,True,True,True,True,762,2023-10-16 00:00:00
User5,32,Male,India,Perfume,"Campbell, Bradley and Callahan",209.39,1.3,370,True,False,False,True,False,763,2022-02-15 00:00:00
User6,20,Female,UAE,Smartphone,Hopkins Inc,329.32,3.9,690,True,True,True,False,False,764,2022-09-17 00:00:00
User6,61,Female,Russia,Sunglasses,Li Group,296.44,2.6,394,False,False,True,False,False,765,2023-04-24 00:00:00
User2,62,Female,Japan,T-Shirt,"Thompson, Collier and Jimenez",317.87,3.2,702,False,False,True,True,False,766,2022-09-15 00:00:00
User15,61,Female,Russia,Smartphone,Thompson Inc,229.73,3.6,429,True,False,True,True,True,767,2022-05-13 00:00:00
User3,34,Male,New Zealand,Jeans,Thompson-Cervantes,441.5,1.7,344,False,False,True,False,True,768,2022-12-08 00:00:00
User18,55,Female,Spain,Perfume,Taylor Inc,90.05,3.4,862,False,True,False,True,True,769,2022-09-11 00:00:00
User5,37,Female,Australia,T-Shirt,"Navarro, Harmon and Holland",441.24,4.0,488,False,False,False,False,True,770,2022-05-10 00:00:00
User14,39,Male,France,Smartphone,Walker LLC,217.83,3.8,446,True,False,True,True,True,771,2022-04-05 00:00:00
User6,48,Female,USA,Sunglasses,"Willis, Paul and Rios",223.24,2.1,948,False,True,True,False,True,772,2022-03-31 00:00:00
User10,20,Male,New Zealand,Shoes,Shannon PLC,109.96,1.0,235,False,False,False,True,True,773,2022-03-27 00:00:00
User1,28,Female,Greece,Bag,Duncan LLC,250.19,1.8,775,False,True,True,True,False,774,2023-11-28 00:00:00
User12,59,Female,India,Smartphone,"Smith, Benjamin and Brown",463.53,4.9,108,True,True,False,True,True,775,2023-01-30 00:00:00
User2,31,Female,Spain,Headphones,Smith-Herman,268.44,4.3,21,True,True,True,False,False,776,2022-09-28 00:00:00
User1,30,Female,Greece,Bag,"Long, Smith and Kelley",397.03,4.7,884,False,True,True,True,True,777,2023-06-27 00:00:00
User5,56,Male,Greece,Headphones,"Luna, Williams and Montes",201.55,2.2,738,False,True,False,True,True,778,2023-10-06 00:00:00
User19,25,Female,France,Sunglasses,Gamble and Sons,456.53,3.7,380,False,False,True,False,False,779,2023-12-02 00:00:00
User17,54,Male,Spain,Laptop,Lopez-Martinez,246.3,3.4,832,True,False,True,False,False,780,2023-12-01 00:00:00
User10,61,Male,Singapore,Smartphone,Flores-Lara,145.13,4.2,380,False,False,False,True,False,781,2022-10-15 00:00:00
User6,55,Female,USA,Perfume,Fowler LLC,162.2,2.0,324,False,True,False,True,True,782,2023-03-15 00:00:00
User16,42,Male,Argentina,Laptop,Elliott Group,296.8,4.4,217,False,False,False,False,True,783,2022-03-06 00:00:00
User8,29,Male,Australia,Watch,Long-White,57.28,3.0,328,False,True,True,True,False,784,2023-07-27 00:00:00
User16,34,Female,Italy,Laptop,Stephens-Bryant,63.93,4.4,287,False,True,True,False,True,785,2022-01-12 00:00:00
User10,60,Female,UAE,Watch,Walker Ltd,418.4,1.5,780,True,False,True,True,True,786,2023-08-14 00:00:00
User1,19,Female,Argentina,Shoes,Bruce Inc,312.66,2.5,912,True,False,False,False,False,787,2022-06-30 00:00:00
User2,18,Female,New Zealand,Sunglasses,Wright LLC,89.84,3.9,138,False,False,False,False,True,788,2023-09-18 00:00:00
User7,55,Female,India,T-Shirt,Patton PLC,337.79,2.8,385,True,True,True,False,False,789,2022-01-01 00:00:00
User20,57,Female,Brazil,Shoes,Rivera-Lindsey,495.69,1.1,610,True,False,False,False,False,790,2022-10-16 00:00:00
User15,27,Male,Spain,Laptop,Williams-Kelley,199.12,1.5,910,True,True,True,False,True,791,2023-04-10 00:00:00
User9,61,Male,Brazil,Smartphone,"Murphy, Thompson and Wood",98.74,2.1,295,True,False,True,True,False,792,2022-06-22 00:00:00
User8,55,Female,Canada,Perfume,Martin and Sons,416.79,2.9,78,False,True,False,True,True,793,2022-03-18 00:00:00
User8,61,Female,UAE,Smartphone,"Robinson, Guzman and Pratt",295.16,4.8,923,True,False,False,True,False,794,2023-03-29 00:00:00
User15,43,Female,India,Headphones,Hunter-Moran,263.37,4.7,374,True,True,True,True,True,795,2023-10-04 00:00:00
User17,26,Male,New Zealand,Shoes,"Young, Casey and Clark",344.27,1.3,591,True,True,False,False,False,796,2022-12-31 00:00:00
User19,65,Female,Greece,T-Shirt,"Valdez, Becker and Ramos",77.47,4.6,882,False,True,True,False,False,797,2023-10-08 00:00:00
User5,64,Male,USA,T-Shirt,Mueller-Klein,163.55,1.3,451,True,True,False,False,False,798,2023-11-25 00:00:00
User9,24,Male,Brazil,Shoes,"Martinez, Cooper and Lowery",462.67,4.1,179,True,True,False,False,True,799,2023-03-28 00:00:00
User6,59,Female,Australia,Smartphone,"Parker, Cannon and Glenn",64.16,2.2,185,False,False,False,True,False,800,2022-11-17 00:00:00
User2,21,Female,Brazil,Jeans,"Hutchinson, Wood and Franklin",205.62,1.6,317,False,True,False,True,False,801,2023-01-23 00:00:00
User9,62,Male,USA,Jeans,"Dean, Webb and Fields",35.72,2.9,31,True,True,False,False,True,802,2022-02-20 00:00:00
User10,51,Female,USA,Shoes,Russell and Sons,248.69,3.2,294,False,False,False,False,True,803,2023-07-29 00:00:00
User17,65,Male,India,Shoes,Duarte-Mclaughlin,281.9,1.1,794,False,False,True,True,False,804,2022-06-09 00:00:00
User14,65,Male,Japan,Watch,Chandler-Harding,460.87,3.1,381,True,True,True,True,True,805,2022-06-22 00:00:00
User10,46,Female,Italy,Laptop,Marshall LLC,293.01,3.7,723,False,True,False,True,False,806,2023-06-30 00:00:00
User12,54,Female,Switzerland,Bag,Hall-Thomas,169.18,2.8,805,False,True,False,True,False,807,2022-06-18 00:00:00
User19,41,Male,Spain,Laptop,Chandler-Perkins,385.44,3.2,151,False,False,False,False,True,808,2023-09-25 00:00:00
User11,38,Male,Japan,Jeans,Cox-Curry,128.81,4.5,604,True,False,True,False,True,809,2023-01-05 00:00:00
User2,43,Female,Switzerland,Sunglasses,"Wilson, Miller and Cooley",205.31,2.7,117,False,True,True,False,True,810,2023-07-12 00:00:00
User2,21,Female,New Zealand,Headphones,Gonzalez-Giles,282.28,4.7,371,False,True,True,True,False,811,2023-01-21 00:00:00
User4,21,Male,Canada,Jeans,"Young, Riley and Dixon",143.92,3.7,998,False,True,False,True,False,812,2022-02-23 00:00:00
User6,35,Female,Argentina,Laptop,Wolf-Hunt,143.35,3.4,175,False,True,True,False,True,813,2022-06-17 00:00:00
User5,64,Male,UK,Bag,"Thornton, Williams and Martinez",387.25,2.5,500,False,False,False,True,True,814,2023-10-05 00:00:00
User17,28,Female,USA,T-Shirt,Tate-Carter,273.75,3.0,162,True,True,True,False,False,815,2023-11-03 00:00:00
User6,61,Female,Italy,Sunglasses,"Armstrong, Walker and Gentry",397.85,2.4,470,False,False,False,False,False,816,2023-12-29 00:00:00
User11,22,Female,New Zealand,T-Shirt,Gutierrez Ltd,334.09,3.1,624,True,False,True,True,True,817,2023-08-15 00:00:00
User8,64,Female,New Zealand,Bag,"Rivers, Garcia and Davis",499.66,2.9,232,False,True,True,False,False,818,2023-07-19 00:00:00
User13,36,Female,Japan,Headphones,Gutierrez-Campbell,431.88,1.7,1,True,True,False,True,True,819,2023-09-15 00:00:00
User18,46,Female,Greece,Laptop,Fisher Group,310.54,4.2,444,False,False,True,False,True,820,2022-02-07 00:00:00
User1,35,Female,India,Headphones,Klein-Thomas,53.67,4.0,734,True,False,True,False,True,821,2023-08-12 00:00:00
User1,53,Female,Brazil,Shoes,Lee Group,350.94,3.1,96,False,False,False,False,True,822,2022-03-30 00:00:00
User20,25,Female,Greece,Jeans,Carroll-Brock,458.16,4.7,41,True,False,True,True,True,823,2022-02-22 00:00:00
User2,61,Male,Russia,Laptop,Carter-Sanchez,46.31,4.1,296,False,False,True,True,True,824,2023-09-09 00:00:00
User15,65,Male,Japan,Watch,Simmons LLC,160.37,2.5,956,False,True,False,True,False,825,2023-11-27 00:00:00
User19,44,Female,Argentina,Jeans,Nguyen and Sons,384.21,4.9,513,True,False,True,True,False,826,2022-07-31 00:00:00
User15,53,Male,New Zealand,Laptop,Hart PLC,178.11,1.9,217,False,True,False,False,False,827,2022-06-29 00:00:00
User14,52,Female,India,Shoes,Haney Ltd,238.35,3.4,527,True,True,False,False,True,828,2022-09-01 00:00:00
User13,22,Male,Switzerland,Laptop,"Walker, Jackson and Hansen",371.07,2.4,372,False,True,True,False,False,829,2022-08-15 00:00:00
User16,45,Male,Greece,Jeans,Bishop LLC,337.27,3.7,66,True,False,False,False,False,830,2022-03-11 00:00:00
User14,48,Male,Japan,T-Shirt,Skinner-Cox,116.78,2.6,950,False,True,False,False,False,831,2023-02-07 00:00:00
User10,40,Female,Brazil,Watch,Jackson-Garcia,151.52,3.1,518,True,False,True,True,True,832,2023-10-23 00:00:00
User9,48,Female,Singapore,Jeans,"Butler, Hampton and Thomas",138.54,1.2,306,False,False,False,True,False,833,2023-01-21 00:00:00
User14,42,Male,Singapore,Perfume,Griffith PLC,388.56,3.8,468,True,False,False,True,False,834,2022-02-10 00:00:00
User16,31,Female,India,Shoes,Carlson-Wallace,126.65,2.0,413,True,False,False,True,True,835,2023-02-18 00:00:00
User15,36,Male,France,Bag,Henry PLC,495.54,1.6,731,True,True,False,False,True,836,2023-10-19 00:00:00
User20,50,Male,France,Perfume,Love-Barber,162.84,2.9,979,True,True,False,True,False,837,2022-06-07 00:00:00
User12,39,Male,Brazil,Headphones,Li Inc,41.18,3.8,202,True,True,False,True,True,838,2022-04-02 00:00:00
User9,18,Female,Spain,Laptop,Adams-Curtis,71.43,1.2,172,True,True,False,True,True,839,2023-04-05 00:00:00
User2,56,Female,Canada,T-Shirt,Scott-Lewis,95.39,4.1,512,True,False,False,False,True,840,2023-09-26 00:00:00
User15,37,Male,Switzerland,Sunglasses,Mathews and Sons,303.21,3.6,353,True,True,True,True,False,841,2022-07-19 00:00:00
User2,38,Male,Italy,Perfume,Nielsen-Tate,377.28,2.0,538,False,False,False,True,False,842,2023-03-08 00:00:00
User17,53,Female,Switzerland,T-Shirt,Jones LLC,357.46,4.9,914,True,True,True,True,True,843,2023-06-07 00:00:00
User7,29,Female,India,Watch,"Phillips, Hicks and Howard",194.44,3.2,157,True,False,False,False,True,844,2023-10-11 00:00:00
User9,44,Male,Italy,Shoes,"Burton, Miles and Hawkins",379.72,1.3,267,False,True,True,False,False,845,2023-09-28 00:00:00
User3,31,Male,Spain,T-Shirt,"Norton, Hudson and Grimes",355.01,1.2,557,False,True,True,True,True,846,2022-03-26 00:00:00
User9,59,Female,Canada,Watch,Hanson Inc,259.03,4.9,726,True,False,True,True,False,847,2022-10-01 00:00:00
User2,41,Male,New Zealand,Jeans,Martin Group,489.66,3.0,418,True,False,True,False,True,848,2022-08-24 00:00:00
User11,24,Male,UK,Smartphone,Cunningham-Hernandez,448.77,2.2,661,True,True,False,True,True,849,2023-09-05 00:00:00
User14,22,Male,France,Headphones,"Martinez, Smith and Parker",173.55,4.0,817,True,False,False,True,True,850,2022-05-25 00:00:00
User6,19,Male,Argentina,Laptop,Donaldson-Pineda,457.53,4.7,422,True,False,False,True,False,851,2022-09-28 00:00:00
User16,63,Male,Switzerland,T-Shirt,Brady-Gomez,11.04,4.2,497,False,False,False,False,False,852,2022-10-17 00:00:00
User16,33,Male,UK,Laptop,Herrera PLC,450.51,2.3,407,True,False,True,True,True,853,2022-01-19 00:00:00
User6,63,Female,Canada,Laptop,Trujillo PLC,196.73,1.6,54,False,False,False,True,False,854,2023-03-02 00:00:00
User17,23,Female,Switzerland,Laptop,Aguilar Inc,499.75,4.8,921,True,True,True,False,False,855,2023-06-16 00:00:00
User16,27,Male,France,Watch,Ross-Johnson,421.11,1.2,34,False,False,True,False,True,856,2023-10-02 00:00:00
User18,44,Male,Russia,Watch,Snyder Group,105.44,2.8,566,True,False,True,False,False,857,2023-03-16 00:00:00
User12,46,Male,UK,Smartphone,Nash-Goodwin,323.21,4.4,400,False,False,False,True,False,858,2023-12-28 00:00:00
User14,29,Male,Russia,Jeans,"Duncan, Clay and Miles",498.03,1.4,946,True,True,True,True,False,859,2022-09-18 00:00:00
User11,29,Female,Canada,Watch,Moore-Crawford,319.78,2.6,494,True,False,False,True,False,860,2022-09-01 00:00:00
User15,48,Female,UAE,Perfume,"Smith, Williams and Gonzalez",418.2,1.2,160,False,True,True,True,False,861,2023-10-18 00:00:00
User17,49,Female,Singapore,Smartphone,"Carrillo, Cruz and Rivera",64.19,4.4,747,True,False,False,False,True,862,2023-07-31 00:00:00
User8,55,Female,New Zealand,Headphones,"Ramos, Lawson and Martinez",67.94,1.5,703,True,False,True,True,False,863,2023-10-13 00:00:00
User14,60,Female,UAE,Laptop,Moreno and Sons,224.24,3.2,233,True,False,True,False,False,864,2022-09-09 00:00:00
User13,33,Male,Singapore,Laptop,Underwood-Melton,441.48,2.0,231,False,True,True,True,True,865,2023-11-08 00:00:00
User11,28,Male,Singapore,Sunglasses,Carpenter-Anderson,469.28,4.4,750,False,True,False,True,False,866,2023-12-22 00:00:00
User13,19,Female,Argentina,Perfume,Nguyen and Sons,373.46,4.3,662,True,True,True,False,True,867,2022-09-11 00:00:00
User9,47,Female,Switzerland,Smartphone,Chavez Ltd,131.75,3.1,496,True,True,True,False,False,868,2023-08-15 00:00:00
User6,50,Male,New Zealand,Shoes,Luna-Ryan,184.51,4.7,62,True,False,False,False,True,869,2023-05-27 00:00:00
User13,43,Female,India,Laptop,Mclaughlin-Yang,200.83,3.7,905,False,True,True,False,False,870,2022-03-09 00:00:00
User10,29,Female,UK,Headphones,"Salazar, Roman and Reyes",25.46,1.5,82,True,False,True,False,False,871,2022-08-07 00:00:00
User9,64,Female,Australia,Bag,Ruiz Ltd,71.97,4.2,202,False,True,True,True,False,872,2022-07-13 00:00:00
User2,42,Female,Russia,Bag,Dunn PLC,248.48,3.3,932,True,True,True,False,False,873,2022-10-14 00:00:00
User8,53,Male,Belgium,Laptop,Snyder-Cooper,68.8,3.1,64,False,True,True,False,False,874,2023-07-20 00:00:00
User18,49,Male,Singapore,T-Shirt,Escobar-Lopez,149.42,2.6,508,True,True,True,False,True,875,2023-03-11 00:00:00
User6,65,Female,Greece,Jeans,"Townsend, Reed and Nelson",219.63,4.0,223,False,True,True,False,True,876,2023-11-17 00:00:00
User3,32,Female,New Zealand,Watch,"Casey, Mcdonald and Richards",327.97,2.1,604,True,True,True,False,False,877,2023-01-14 00:00:00
